System Time, Elapsed Time (sec), Package Power (Watt), CPU Power (Watt), DRAM Power (Watt), GPU Power (Watt), E-Core Frequency (Mhz), P-Core Frequency (Mhz), GPU Frequency (Mhz), CPU MIN Temperature (C), CPU AVG Temperature (C), CPU MAX Temperature (C), GPU AVG Temperature (C), CPU Utilization (%), E-Core Utilization (%), P-Core Utilization (%), GPU Utilization (%)
18:42:25.498, 180.840, 6.174, 4.468, 0.732, 0.202, 1620, 3118, 367, 40, 45, 49, 30, 41.623, 41.099, 42.147, 51.000
18:42:26.527, 181.869, 6.442, 4.524, 0.714, 0.222, 1605, 3117, 371, 40, 44, 50, 30, 43.350, 43.457, 43.243, 53.000
18:42:27.483, 182.826, 6.710, 4.828, 0.764, 0.230, 1672, 3102, 386, 40, 44, 50, 30, 45.571, 46.036, 45.103, 56.000
18:42:28.538, 183.881, 5.100, 4.306, 0.682, 0.194, 1712, 3069, 336, 40, 44, 50, 30, 42.671, 42.180, 43.160, 50.000
18:42:29.488, 184.830, 6.978, 4.678, 0.736, 0.202, 1691, 3101, 373, 40, 44, 50, 30, 44.052, 44.764, 43.342, 53.000
18:42:30.551, 185.893, 6.978, 4.658, 0.748, 0.212, 1658, 3110, 379, 40, 44, 50, 30, 43.317, 43.571, 43.062, 53.000
18:42:31.483, 186.826, 9.126, 5.484, 0.830, 0.208, 1781, 3072, 379, 40, 44, 50, 30, 48.011, 46.419, 49.602, 53.000
18:42:32.519, 187.861, 7.246, 4.722, 0.730, 0.218, 1676, 3101, 359, 40, 44, 50, 30, 43.605, 39.416, 47.805, 53.000
18:42:33.494, 188.836, 7.784, 4.920, 0.772, 0.208, 1841, 3097, 388, 40, 44, 50, 30, 46.684, 46.173, 47.194, 53.000
18:42:34.494, 189.836, 6.710, 4.822, 0.762, 0.198, 1730, 3104, 368, 40, 44, 48, 30, 43.506, 43.073, 43.939, 54.000
18:42:35.476, 190.818, 3.006, 2.900, 0.468, 0.106, 1487, 3131, 251, 40, 44, 48, 30, 37.659, 41.944, 33.418, 44.000
18:42:36.537, 191.880, 5.100, 4.288, 0.680, 0.222, 1776, 3083, 437, 40, 44, 48, 30, 40.610, 40.984, 40.235, 64.000
18:42:37.500, 192.843, 3.782, 3.576, 0.586, 0.206, 1595, 3129, 447, 40, 44, 48, 30, 40.629, 43.979, 37.270, 63.000
18:42:38.502, 193.844, 4.324, 4.112, 0.602, 0.212, 1516, 3115, 418, 39, 43, 46, 30, 40.648, 42.000, 39.303, 60.000
18:42:39.512, 194.855, 4.340, 4.140, 0.630, 0.200, 1602, 3107, 408, 39, 43, 46, 30, 40.625, 43.750, 37.500, 60.000
18:42:40.495, 195.837, 3.208, 3.036, 0.484, 0.172, 1336, 3147, 358, 39, 43, 46, 30, 36.679, 37.129, 36.228, 54.000
18:42:41.489, 196.831, 3.820, 3.614, 0.598, 0.206, 1607, 3133, 398, 39, 43, 46, 30, 36.862, 38.520, 35.204, 57.000
18:42:42.516, 197.858, 3.866, 3.672, 0.610, 0.194, 1536, 3130, 391, 38, 42, 47, 30, 37.485, 41.063, 33.898, 53.000
18:42:43.484, 198.826, 3.490, 3.310, 0.528, 0.180, 1379, 3147, 400, 38, 42, 47, 30, 34.371, 33.247, 35.492, 55.000
18:42:44.522, 199.864, 3.846, 3.660, 0.642, 0.186, 1622, 3135, 396, 38, 42, 47, 34, 37.711, 40.723, 34.699, 57.000
18:42:45.499, 200.841, 3.550, 3.372, 0.534, 0.178, 1398, 3138, 385, 38, 42, 47, 34, 35.595, 37.852, 33.333, 56.000
18:42:46.477, 201.820, 3.464, 3.278, 0.584, 0.186, 1475, 3068, 388, 38, 41, 44, 34, 35.924, 41.071, 30.789, 57.000
18:42:47.488, 202.830, 8.858, 5.490, 0.912, 0.160, 1914, 3061, 331, 38, 41, 44, 34, 45.833, 47.304, 44.363, 46.000
18:42:48.546, 203.889, 7.246, 4.696, 0.724, 0.204, 1696, 3074, 362, 38, 41, 44, 30, 42.623, 41.452, 43.794, 52.000
18:42:49.465, 204.807, 6.442, 4.514, 0.748, 0.204, 1609, 3114, 367, 38, 41, 44, 30, 43.228, 43.597, 42.857, 52.000
18:42:50.480, 205.823, 7.784, 5.040, 0.836, 0.216, 1813, 3089, 374, 40, 43, 50, 30, 49.511, 46.324, 52.683, 53.000
18:42:51.516, 206.859, 6.978, 4.738, 0.748, 0.216, 1688, 3105, 364, 40, 43, 50, 30, 41.212, 37.713, 44.686, 52.000
18:42:52.490, 207.833, 8.052, 4.692, 0.760, 0.222, 1823, 3094, 387, 40, 43, 50, 33, 45.828, 45.524, 46.134, 54.000
18:42:53.513, 208.855, 8.858, 5.044, 0.818, 0.222, 1833, 3092, 389, 40, 43, 50, 33, 46.312, 42.476, 50.120, 55.000
18:42:54.466, 209.809, 8.320, 4.896, 0.790, 0.216, 1783, 3098, 389, 41, 43, 47, 33, 42.077, 38.196, 45.989, 54.000
18:42:55.500, 210.843, 9.932, 6.142, 0.838, 0.224, 1811, 3068, 372, 41, 43, 47, 33, 47.236, 40.964, 53.477, 53.000
18:42:56.496, 211.839, 8.588, 5.348, 0.810, 0.228, 1834, 3087, 382, 41, 43, 47, 30, 51.819, 45.865, 57.789, 52.000
18:42:57.458, 212.800, 8.588, 5.558, 0.872, 0.234, 1915, 3072, 409, 41, 43, 47, 30, 48.575, 46.770, 50.390, 57.000
18:42:58.506, 213.848, 7.246, 5.040, 0.760, 0.218, 1693, 3102, 392, 39, 43, 46, 30, 46.080, 43.584, 48.558, 56.000
18:42:59.475, 214.817, 6.174, 4.614, 0.748, 0.218, 1778, 3108, 360, 39, 43, 46, 30, 41.667, 40.779, 42.559, 52.000
18:43:00.503, 215.845, 7.784, 5.540, 0.760, 0.190, 1845, 3099, 367, 39, 43, 46, 30, 42.443, 38.983, 45.894, 51.000
18:43:01.500, 216.843, 7.784, 4.780, 0.752, 0.208, 1796, 3096, 406, 39, 43, 46, 30, 46.926, 44.612, 49.246, 55.000
18:43:02.506, 217.848, 7.246, 4.892, 0.764, 0.208, 1767, 3107, 345, 40, 44, 50, 30, 41.878, 38.228, 45.547, 49.000
18:43:03.487, 218.829, 7.246, 4.758, 0.788, 0.214, 1696, 3107, 375, 40, 44, 50, 30, 44.969, 44.888, 45.050, 58.000
18:43:04.541, 219.883, 8.320, 5.354, 0.782, 0.220, 1719, 3093, 383, 40, 44, 50, 34, 47.585, 43.059, 52.123, 54.000
18:43:05.485, 220.828, 8.320, 4.922, 0.804, 0.214, 1745, 3101, 358, 40, 44, 50, 34, 45.046, 43.915, 46.174, 54.000
18:43:06.535, 221.878, 8.588, 5.498, 0.772, 0.218, 1747, 3092, 361, 41, 45, 49, 34, 44.203, 39.320, 49.038, 53.000
18:43:07.490, 222.832, 7.784, 5.154, 0.798, 0.210, 1673, 3102, 375, 41, 45, 49, 34, 45.822, 44.156, 47.507, 52.000
18:43:08.555, 223.897, 7.784, 4.716, 0.784, 0.216, 1648, 3116, 387, 41, 45, 49, 33, 43.008, 42.019, 44.000, 54.000
18:43:09.539, 224.881, 8.320, 4.672, 0.776, 0.224, 1788, 3111, 394, 41, 45, 49, 33, 44.689, 44.301, 45.078, 55.000
18:43:10.501, 225.844, 8.588, 4.606, 0.784, 0.216, 1655, 3114, 357, 40, 44, 48, 33, 42.545, 41.753, 43.333, 51.000
18:43:11.482, 226.824, 6.978, 4.532, 0.740, 0.210, 1797, 3056, 357, 40, 44, 48, 33, 45.953, 46.135, 45.771, 55.000
18:43:12.547, 227.889, 6.710, 4.702, 0.744, 0.206, 1667, 3104, 363, 40, 44, 48, 38, 41.093, 38.298, 43.914, 55.000
18:43:13.477, 228.820, 8.052, 4.738, 0.764, 0.210, 1633, 3114, 374, 40, 44, 48, 38, 42.133, 40.909, 43.351, 51.000
18:43:14.549, 229.892, 7.246, 4.818, 0.756, 0.206, 1687, 3106, 361, 39, 45, 49, 38, 44.080, 44.496, 43.662, 54.000
18:43:15.484, 230.827, 6.710, 4.480, 0.740, 0.204, 1743, 3048, 355, 39, 45, 49, 38, 42.035, 40.642, 43.432, 54.000
18:43:16.567, 231.909, 6.978, 4.522, 0.754, 0.212, 1644, 3062, 353, 39, 45, 49, 34, 44.521, 43.649, 45.392, 49.000
18:43:17.485, 232.827, 5.368, 4.550, 0.758, 0.216, 1668, 3121, 385, 39, 45, 49, 34, 40.816, 39.237, 42.391, 56.000
18:43:18.538, 233.881, 6.174, 4.508, 0.744, 0.206, 1602, 3111, 370, 40, 44, 47, 34, 40.898, 39.953, 41.844, 50.000
18:43:19.511, 234.853, 5.636, 4.402, 0.758, 0.212, 1583, 3116, 376, 40, 44, 47, 34, 41.406, 39.687, 43.117, 54.000
18:43:20.470, 235.812, 6.174, 4.446, 0.758, 0.202, 1711, 3040, 368, 40, 44, 47, 30, 42.710, 42.416, 43.005, 51.000
18:43:21.506, 236.848, 6.978, 4.920, 0.814, 0.194, 1590, 3104, 362, 40, 44, 47, 30, 42.840, 41.787, 43.885, 54.000
18:43:22.471, 237.814, 6.174, 4.608, 0.756, 0.202, 1620, 3110, 374, 40, 44, 50, 30, 40.365, 38.442, 42.298, 53.000
18:43:23.534, 238.877, 6.442, 4.628, 0.762, 0.208, 1568, 3116, 371, 40, 44, 50, 30, 40.047, 38.389, 41.706, 54.000
18:43:24.488, 239.830, 7.784, 4.770, 0.784, 0.206, 1667, 3111, 373, 40, 44, 50, 34, 42.950, 42.487, 43.411, 52.000
18:43:25.571, 240.913, 5.636, 4.366, 0.740, 0.218, 1644, 3106, 410, 40, 44, 50, 34, 40.658, 38.824, 42.488, 55.000
18:43:26.493, 241.836, 8.052, 4.886, 0.776, 0.202, 1645, 3102, 360, 40, 44, 49, 34, 42.225, 39.733, 44.744, 52.000
18:43:27.478, 242.820, 6.710, 4.608, 0.758, 0.204, 1552, 3110, 360, 40, 44, 49, 34, 39.290, 36.387, 42.172, 55.000
18:43:28.533, 243.875, 6.442, 4.586, 0.748, 0.202, 1532, 3109, 351, 40, 44, 49, 30, 40.118, 38.443, 41.805, 51.000
18:43:29.492, 244.834, 7.516, 4.720, 0.802, 0.216, 1692, 3105, 376, 40, 44, 49, 30, 42.377, 40.674, 44.072, 55.000
18:43:30.508, 245.851, 6.710, 4.646, 0.768, 0.208, 1638, 3109, 388, 41, 43, 47, 30, 40.816, 39.286, 42.347, 55.000
18:43:31.488, 246.831, 5.368, 4.392, 0.738, 0.196, 1609, 3058, 344, 41, 43, 47, 30, 39.851, 37.065, 42.643, 49.000
18:43:32.572, 247.915, 8.320, 4.726, 0.792, 0.202, 1682, 3103, 371, 41, 43, 47, 34, 43.023, 42.424, 43.619, 52.000
18:43:33.495, 248.837, 7.246, 4.718, 0.756, 0.216, 1576, 3115, 375, 41, 43, 47, 34, 42.400, 39.037, 45.745, 49.000
18:43:34.490, 249.832, 6.978, 4.604, 0.778, 0.210, 1621, 3110, 370, 39, 44, 51, 34, 38.354, 34.848, 41.878, 55.000
18:43:35.501, 250.844, 8.052, 4.728, 0.810, 0.204, 1631, 3090, 368, 39, 44, 51, 34, 42.574, 41.235, 43.921, 52.000
18:43:36.507, 251.849, 7.246, 4.666, 0.800, 0.190, 1537, 3120, 329, 39, 44, 51, 30, 41.227, 39.066, 43.382, 48.000
18:43:37.504, 252.847, 5.904, 4.648, 0.758, 0.202, 1625, 3118, 369, 39, 44, 51, 30, 40.402, 38.442, 42.356, 52.000
18:43:38.506, 253.848, 5.636, 4.526, 0.770, 0.204, 1550, 3102, 359, 39, 44, 50, 30, 40.909, 39.295, 42.532, 52.000
18:43:39.464, 254.807, 6.174, 4.666, 0.764, 0.180, 1585, 3077, 330, 39, 44, 50, 30, 41.366, 40.052, 42.674, 52.000
18:43:40.525, 255.867, 6.174, 4.498, 0.784, 0.180, 1545, 3102, 326, 39, 44, 50, 34, 40.920, 39.858, 41.981, 51.000
18:43:41.492, 256.835, 6.442, 4.618, 0.790, 0.204, 1636, 3100, 344, 39, 44, 50, 34, 42.358, 42.228, 42.487, 53.000
18:43:42.487, 257.830, 6.978, 4.490, 0.774, 0.172, 1552, 3113, 336, 41, 43, 47, 34, 38.875, 36.480, 41.282, 49.000
18:43:43.518, 258.860, 6.978, 4.516, 0.750, 0.186, 1557, 3087, 343, 41, 43, 47, 34, 40.618, 38.480, 42.755, 49.000
18:43:44.477, 259.820, 6.442, 4.486, 0.780, 0.170, 1537, 3104, 321, 41, 43, 47, 30, 38.208, 35.620, 40.789, 45.000
18:43:45.521, 260.863, 5.100, 4.410, 0.754, 0.188, 1560, 3096, 320, 41, 43, 47, 30, 38.655, 35.817, 41.487, 43.000
18:43:46.500, 261.842, 6.442, 4.332, 0.778, 0.162, 1589, 3053, 312, 40, 44, 50, 30, 43.095, 43.990, 42.199, 46.000
18:43:47.501, 262.843, 6.710, 4.608, 0.794, 0.196, 1580, 3100, 343, 40, 44, 50, 30, 41.000, 38.903, 43.108, 48.000
18:43:48.516, 263.859, 7.516, 4.460, 0.798, 0.178, 1559, 3117, 333, 40, 44, 50, 30, 40.073, 37.317, 42.822, 47.000
18:43:49.500, 264.842, 6.710, 4.570, 0.770, 0.178, 1544, 3107, 320, 40, 44, 50, 30, 40.689, 38.776, 42.602, 46.000
18:43:50.475, 265.817, 8.320, 4.934, 0.852, 0.166, 1632, 3102, 286, 39, 43, 49, 30, 41.117, 38.931, 43.291, 45.000
18:43:51.521, 266.863, 6.442, 4.590, 0.804, 0.186, 1583, 3111, 340, 39, 43, 49, 30, 38.443, 34.951, 41.951, 48.000
18:43:52.483, 267.826, 7.516, 4.568, 0.796, 0.176, 1559, 3108, 322, 39, 43, 49, 34, 41.207, 41.282, 41.131, 47.000
18:43:53.536, 268.878, 6.710, 4.280, 0.756, 0.172, 1595, 3069, 306, 39, 43, 49, 34, 38.553, 37.441, 39.667, 48.000
18:43:54.500, 269.842, 7.516, 4.662, 0.798, 0.188, 1609, 3092, 333, 40, 44, 46, 34, 40.755, 37.598, 43.896, 47.000
18:43:55.499, 270.842, 6.710, 4.686, 0.818, 0.180, 1531, 3108, 320, 40, 44, 46, 34, 42.250, 42.500, 42.000, 46.000
18:43:56.503, 271.845, 6.710, 4.598, 0.778, 0.182, 1499, 3118, 316, 40, 44, 46, 30, 38.596, 36.090, 41.103, 48.000
18:43:57.498, 272.840, 6.978, 4.770, 0.836, 0.180, 1608, 3108, 297, 40, 44, 46, 30, 42.170, 40.394, 43.951, 42.000
18:43:58.516, 273.858, 7.516, 4.488, 0.770, 0.174, 1548, 3115, 310, 39, 44, 50, 30, 38.945, 36.776, 41.103, 46.000
18:43:59.491, 274.833, 6.710, 4.520, 0.778, 0.150, 1507, 3117, 288, 39, 44, 50, 30, 40.589, 40.153, 41.026, 47.000
18:44:00.508, 275.850, 4.010, 3.822, 0.614, 0.188, 1512, 3114, 421, 39, 44, 50, 30, 38.991, 41.278, 36.700, 57.000
18:44:01.495, 276.838, 3.594, 3.398, 0.572, 0.196, 1444, 3116, 413, 39, 44, 50, 30, 39.136, 41.221, 37.056, 60.000
18:44:02.512, 277.854, 4.444, 4.246, 0.686, 0.198, 1698, 3101, 399, 39, 43, 47, 30, 42.558, 46.552, 38.575, 59.000
18:44:03.468, 278.810, 5.434, 5.254, 0.722, 0.180, 1778, 3072, 371, 39, 43, 47, 30, 43.253, 42.714, 43.797, 56.000
18:44:04.529, 279.871, 4.394, 4.206, 0.668, 0.188, 1703, 3090, 395, 39, 43, 47, 34, 41.518, 42.518, 40.521, 56.000
18:44:05.502, 280.844, 5.100, 4.308, 0.674, 0.186, 1649, 3092, 367, 39, 43, 47, 34, 41.270, 40.897, 41.645, 57.000
18:44:06.482, 281.824, 4.230, 4.016, 0.656, 0.214, 1668, 3102, 435, 40, 44, 47, 34, 39.447, 38.636, 40.250, 59.000
18:44:07.518, 282.861, 4.314, 4.122, 0.640, 0.192, 1613, 3107, 385, 40, 44, 47, 34, 39.493, 39.759, 39.225, 54.000
18:44:08.474, 283.816, 4.388, 4.190, 0.660, 0.198, 1620, 3096, 401, 40, 44, 47, 34, 42.358, 41.039, 43.669, 57.000
18:44:09.508, 284.851, 4.420, 4.230, 0.670, 0.190, 1657, 3103, 413, 40, 44, 47, 34, 42.421, 43.552, 41.278, 58.000
18:44:10.469, 285.812, 3.978, 3.770, 0.634, 0.208, 1586, 3113, 418, 40, 43, 49, 34, 38.201, 37.958, 38.442, 61.000
18:44:11.520, 286.863, 4.296, 4.136, 0.522, 0.160, 1526, 3111, 331, 40, 43, 49, 34, 36.737, 36.620, 36.854, 54.000
18:44:12.532, 287.874, 3.716, 3.572, 0.672, 0.144, 1591, 3126, 261, 40, 43, 49, 30, 40.025, 42.640, 37.405, 39.000
18:44:13.495, 288.837, 4.830, 4.280, 0.738, 0.146, 1556, 3126, 270, 40, 43, 49, 30, 36.774, 35.142, 38.402, 38.000
18:44:14.451, 289.793, 4.544, 4.394, 0.714, 0.150, 1621, 3128, 303, 40, 45, 52, 30, 34.955, 33.590, 36.317, 42.000
18:44:15.474, 290.817, 3.958, 3.798, 0.700, 0.160, 1550, 3148, 298, 40, 45, 52, 30, 32.883, 29.902, 35.872, 45.000
18:44:16.538, 291.881, 8.858, 4.906, 0.806, 0.178, 1730, 3105, 314, 40, 45, 52, 30, 41.176, 42.019, 40.330, 47.000
18:44:17.468, 292.811, 7.516, 4.828, 0.804, 0.178, 1535, 3107, 327, 40, 45, 52, 30, 41.005, 36.508, 45.503, 47.000
18:44:18.519, 293.862, 6.978, 4.720, 0.820, 0.188, 1567, 3104, 322, 40, 44, 50, 30, 39.616, 34.699, 44.498, 47.000
18:44:19.470, 294.812, 7.516, 4.690, 0.796, 0.170, 1533, 3109, 306, 40, 44, 50, 30, 43.455, 43.979, 42.932, 45.000
18:44:20.515, 295.858, 10.468, 5.382, 0.970, 0.190, 1820, 3069, 340, 40, 44, 50, 35, 52.575, 56.938, 48.201, 51.000
18:44:21.479, 296.822, 8.858, 4.958, 0.894, 0.172, 1665, 3096, 315, 40, 44, 50, 35, 49.738, 54.974, 44.503, 48.000
18:44:22.529, 297.871, 8.858, 4.928, 0.842, 0.178, 1582, 3104, 323, 41, 45, 49, 35, 48.292, 53.647, 42.925, 50.000
18:44:23.471, 298.813, 6.442, 4.462, 0.774, 0.176, 1602, 3059, 300, 41, 45, 49, 35, 38.770, 34.584, 42.933, 47.000
18:44:24.502, 299.844, 9.662, 5.350, 0.960, 0.190, 1851, 3088, 354, 41, 45, 49, 34, 45.150, 41.627, 48.681, 48.000
18:44:25.499, 300.842, 9.394, 5.432, 0.930, 0.186, 1909, 3072, 343, 41, 45, 49, 34, 47.362, 41.457, 53.266, 51.000
18:44:26.495, 301.837, 11.004, 5.698, 0.962, 0.220, 1964, 3064, 401, 40, 45, 50, 34, 49.811, 44.584, 55.051, 54.000
18:44:27.485, 302.827, 10.736, 5.802, 0.962, 0.216, 1929, 3066, 395, 40, 45, 50, 34, 50.811, 45.250, 56.359, 55.000
18:44:28.536, 303.879, 7.784, 4.764, 0.858, 0.166, 1641, 3109, 313, 40, 45, 50, 38, 41.928, 40.385, 43.478, 45.000
18:44:29.502, 304.844, 6.442, 4.634, 0.806, 0.164, 1497, 3115, 285, 40, 45, 50, 38, 40.897, 38.786, 43.008, 45.000
18:44:30.498, 305.840, 7.246, 4.532, 0.810, 0.198, 1506, 3112, 330, 40, 44, 48, 38, 38.131, 35.101, 41.162, 50.000
18:44:31.454, 306.796, 7.784, 4.824, 0.878, 0.192, 1863, 3105, 340, 40, 44, 48, 38, 41.436, 39.141, 43.719, 48.000
18:44:32.490, 307.833, 7.784, 4.692, 0.808, 0.184, 1635, 3115, 319, 40, 44, 48, 30, 38.841, 34.483, 43.210, 48.000
18:44:33.500, 308.842, 7.246, 4.660, 0.842, 0.174, 1555, 3110, 305, 40, 44, 48, 30, 40.759, 39.120, 42.402, 49.000
18:44:34.493, 309.835, 8.052, 4.654, 0.884, 0.182, 1556, 3108, 333, 40, 44, 49, 30, 40.973, 38.875, 43.077, 47.000
18:44:35.477, 310.820, 6.710, 4.712, 0.854, 0.180, 1608, 3114, 335, 40, 44, 49, 30, 39.421, 35.949, 42.857, 49.000
18:44:36.565, 311.907, 7.246, 4.664, 0.828, 0.184, 1544, 3119, 318, 40, 44, 49, 34, 40.206, 38.356, 42.069, 48.000
18:44:37.503, 312.846, 10.468, 5.966, 1.020, 0.186, 2001, 3055, 340, 40, 44, 49, 34, 54.286, 56.284, 52.304, 45.000
18:44:38.692, 314.034, 11.004, 8.792, 1.178, 0.150, 2043, 2991, 265, 41, 49, 56, 34, 77.075, 71.162, 82.988, 46.000
18:44:39.512, 314.855, 11.004, 6.926, 1.028, 0.170, 1947, 3032, 314, 41, 49, 56, 34, 57.099, 49.695, 64.526, 49.000
18:44:40.504, 315.846, 8.588, 4.730, 0.824, 0.182, 1736, 3116, 314, 41, 49, 56, 39, 46.241, 47.250, 45.226, 46.000
18:44:41.501, 316.844, 8.858, 4.702, 0.844, 0.182, 1676, 3124, 321, 41, 49, 56, 39, 45.776, 48.731, 42.857, 47.000
18:44:42.473, 317.815, 8.052, 4.678, 0.844, 0.174, 1621, 3121, 301, 41, 44, 49, 39, 44.360, 45.455, 43.257, 46.000
18:44:43.526, 318.869, 9.126, 5.248, 0.874, 0.188, 1884, 3091, 337, 41, 44, 49, 39, 46.707, 47.837, 45.585, 49.000
18:44:44.477, 319.819, 10.468, 5.264, 0.908, 0.164, 1896, 3105, 298, 41, 44, 49, 30, 45.278, 38.918, 51.688, 46.000
18:44:45.512, 320.854, 10.736, 7.570, 1.042, 0.192, 2025, 3021, 316, 41, 44, 49, 30, 60.097, 56.174, 64.010, 46.000
18:44:46.488, 321.831, 8.320, 4.616, 0.828, 0.180, 1847, 3102, 289, 41, 45, 48, 30, 46.624, 43.909, 49.361, 42.000
18:44:47.536, 322.878, 8.858, 4.758, 0.864, 0.194, 1746, 3117, 316, 41, 45, 48, 30, 40.893, 37.772, 43.990, 47.000
18:44:48.494, 323.836, 8.052, 4.788, 0.860, 0.164, 1605, 3124, 297, 41, 45, 48, 30, 41.307, 38.381, 44.241, 43.000
18:44:49.468, 324.811, 8.320, 4.832, 0.870, 0.180, 1735, 3124, 298, 41, 45, 48, 30, 40.717, 38.462, 42.967, 46.000
18:44:50.528, 325.871, 10.200, 5.546, 0.922, 0.176, 2000, 3091, 315, 42, 45, 48, 30, 61.922, 75.592, 48.219, 50.000
18:44:51.492, 326.834, 8.320, 4.584, 0.824, 0.156, 1581, 3135, 278, 42, 45, 48, 30, 39.103, 36.247, 41.944, 44.000
18:44:52.482, 327.825, 8.052, 4.638, 0.878, 0.180, 1560, 3129, 348, 42, 45, 48, 30, 41.207, 40.153, 42.268, 52.000
18:44:53.613, 328.956, 11.274, 9.286, 1.142, 0.166, 2054, 2991, 351, 42, 45, 48, 30, 65.727, 57.111, 74.324, 49.000
18:44:54.535, 329.878, 9.662, 5.200, 0.900, 0.156, 1879, 3100, 299, 41, 45, 50, 30, 51.236, 49.180, 53.315, 50.000
18:44:55.521, 330.864, 11.274, 7.908, 1.058, 0.172, 1903, 3031, 316, 41, 45, 50, 30, 70.270, 70.545, 70.000, 50.000
18:44:56.471, 331.813, 8.588, 4.922, 0.880, 0.180, 1712, 3118, 328, 41, 45, 50, 35, 49.153, 52.083, 46.214, 47.000
18:44:57.536, 332.878, 7.246, 4.608, 0.832, 0.168, 1519, 3130, 300, 41, 45, 50, 35, 40.403, 39.573, 41.232, 45.000
18:44:58.488, 333.830, 8.052, 4.790, 0.860, 0.174, 1600, 3115, 328, 41, 44, 48, 35, 42.424, 41.579, 43.272, 48.000
18:44:59.541, 334.884, 7.784, 4.576, 0.858, 0.164, 1551, 3122, 317, 41, 44, 48, 35, 39.598, 37.825, 41.371, 49.000
18:45:00.488, 335.831, 7.516, 4.486, 0.828, 0.170, 1513, 3131, 310, 41, 44, 48, 34, 40.106, 38.830, 41.379, 47.000
18:45:01.559, 336.902, 7.246, 4.476, 0.802, 0.180, 1491, 3129, 326, 41, 44, 48, 34, 40.069, 39.261, 40.878, 48.000
18:45:02.487, 337.830, 7.246, 4.592, 0.836, 0.170, 1586, 3119, 338, 40, 44, 48, 34, 40.492, 38.587, 42.424, 49.000
18:45:03.539, 338.882, 7.784, 4.860, 0.842, 0.150, 1546, 3131, 264, 40, 44, 48, 34, 40.284, 37.857, 42.689, 44.000
18:45:04.501, 339.843, 8.052, 4.600, 0.834, 0.176, 1611, 3112, 331, 40, 44, 48, 30, 39.254, 37.532, 40.979, 45.000
18:45:05.509, 340.852, 7.246, 4.410, 0.806, 0.188, 1565, 3084, 329, 40, 44, 48, 30, 39.303, 36.908, 41.687, 47.000
18:45:06.461, 341.803, 8.588, 4.954, 0.896, 0.174, 1685, 3102, 322, 41, 44, 48, 30, 43.355, 41.237, 45.478, 48.000
18:45:07.526, 342.869, 8.320, 4.780, 0.882, 0.172, 1681, 3122, 301, 41, 44, 48, 30, 44.299, 42.993, 45.606, 45.000
18:45:08.471, 343.814, 8.588, 5.034, 0.884, 0.170, 1677, 3107, 321, 41, 44, 48, 30, 43.937, 41.253, 46.615, 48.000
18:45:09.569, 344.911, 9.126, 5.128, 0.924, 0.176, 1677, 3103, 316, 41, 44, 48, 30, 55.172, 49.771, 60.599, 48.000
18:45:10.479, 345.821, 6.710, 4.450, 0.810, 0.170, 1613, 3094, 303, 40, 44, 47, 30, 39.808, 35.989, 43.597, 46.000
18:45:11.556, 346.898, 8.320, 4.734, 0.886, 0.182, 1595, 3116, 314, 40, 44, 47, 30, 42.111, 41.801, 42.424, 48.000
18:45:12.494, 347.837, 8.052, 4.774, 0.874, 0.154, 1579, 3119, 280, 40, 44, 47, 30, 40.824, 36.968, 44.681, 44.000
18:45:13.487, 348.830, 7.784, 4.662, 0.858, 0.160, 1537, 3127, 300, 40, 44, 47, 30, 42.382, 38.303, 46.429, 49.000
18:45:14.537, 349.880, 9.662, 4.958, 0.944, 0.186, 1771, 3118, 319, 42, 45, 50, 30, 44.406, 44.755, 44.056, 47.000
18:45:15.569, 350.912, 10.200, 7.146, 0.958, 0.160, 2045, 3059, 307, 42, 45, 50, 30, 64.064, 56.543, 71.642, 51.000
18:45:16.716, 352.058, 11.728, 11.592, 1.176, 0.136, 2064, 2988, 289, 42, 45, 50, 30, 93.355, 91.091, 95.595, 45.000
18:45:17.614, 352.957, 11.274, 9.118, 1.126, 0.186, 2046, 2999, 382, 42, 45, 50, 30, 78.904, 70.845, 87.052, 55.000
18:45:18.522, 353.864, 10.468, 6.278, 0.902, 0.158, 1539, 3051, 300, 40, 46, 49, 30, 53.397, 44.414, 62.331, 46.000
18:45:19.510, 354.853, 8.320, 4.864, 0.894, 0.166, 1764, 3112, 291, 40, 46, 49, 30, 43.719, 43.860, 43.577, 50.000
18:45:20.517, 355.860, 9.126, 4.766, 0.914, 0.196, 1817, 3110, 353, 40, 46, 49, 39, 48.507, 47.761, 49.254, 52.000
18:45:21.470, 356.812, 9.662, 5.498, 0.962, 0.192, 1915, 3079, 344, 40, 46, 49, 39, 47.334, 45.573, 49.091, 49.000
18:45:22.501, 357.844, 8.052, 4.620, 0.842, 0.172, 1615, 3117, 314, 40, 44, 46, 39, 40.293, 37.408, 43.171, 46.000
18:45:23.483, 358.826, 8.588, 4.692, 0.874, 0.164, 1590, 3124, 300, 40, 44, 46, 39, 41.969, 36.176, 47.792, 45.000
18:45:24.577, 359.920, 7.516, 4.592, 0.854, 0.178, 1545, 3117, 325, 40, 44, 46, 39, 39.135, 34.852, 43.409, 45.000
18:45:25.503, 360.846, 7.784, 4.688, 0.918, 0.192, 1635, 3118, 320, 40, 44, 46, 39, 44.370, 45.040, 43.700, 44.000
